Image Name,Majority Vote Label,Number of Annotators who Selected SSA (Out of 7),Partition,generated_caption
MHIST_anb.png,HP,0,train,"a histopathology slide showing the structure of the liver liver liver, liver liver, liver liver, liver liver, liver liver, liver"
MHIST_and.png,HP,0,test,"a histopathology slide showing a purple stain of the liver liver, with a purple stain of the liver liver, liver, liver liver"
MHIST_ane.png,HP,3,test,a histopathology slide showing a purple circle of cells
MHIST_anf.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_ang.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopothosis
MHIST_anh.png,SSA,4,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_ani.png,HP,1,train,a histopathology slide showing the location of the hepatius in the left side of the brain
MHIST_anj.png,HP,0,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_ank.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_anl.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_anq.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosisal tissue of the hetopathosisal tissue
MHIST_anr.png,HP,2,test,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_ant.png,HP,2,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_anu.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal cells in"
MHIST_anv.png,HP,0,train,"a histopathology slide showing the cross section of the skin, with the cross section of the skin, and the cross section of the"
MHIST_any.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_aoa.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_aob.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aod.png,HP,0,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_aoe.png,HP,1,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aof.png,HP,0,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_aok.png,HP,0,train,a histopathology slide showing the cells in the liver
MHIST_aol.png,HP,3,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aom.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus
MHIST_aon.png,HP,1,train,a histopathology slide showing the hepatitoidus of the left side of the stomach
MHIST_aop.png,HP,1,test,"a histopathology slide showing the hepatitoidus of the liver, with the hepatitoidus at the hetop"
MHIST_aoq.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with a large, purple, hepatitoidus, under the liver, under the liver, under the liver, under the liver, under the liver, under the liver, under, under, under, under, under, under, under,"
MHIST_aos.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrop"
MHIST_aot.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aou.png,HP,0,train,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aov.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aow.png,SSA,5,test,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_aox.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aoy.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the left breast, and the hetopathosis of the hetop"
MHIST_aoz.png,HP,1,train,a histopathology slide showing the location of the hepatitoidus in the left side of the hepatitoidus
MHIST_apa.png,HP,0,test,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_apb.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, with the hepatitoidus at the hetop"
MHIST_apd.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the hetopathosis"
MHIST_ape.png,HP,1,train,a histopathology slide showing the pattern of the cell membrane
MHIST_apf.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_apg.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aph.png,HP,3,train,a histopathology slide showing the pattern of the cells in the left and right cells
MHIST_api.png,HP,1,train,a histopathology slide showing the hepatitoidus and histopathosis
MHIST_apj.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_apk.png,HP,2,test,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_apl.png,HP,2,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_apo.png,HP,3,train,a histopathology slide showing the purple and purple areas of the brain
MHIST_app.png,HP,0,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_apq.png,HP,2,train,"a histopathology slide showing the hepatitoidus in the left side of the abdomen, and the hetopathtopod"
MHIST_apr.png,HP,1,train,a histopathology slide showing the structure of the tissue tissue and the tissue is a tissue that is a tissue that is a tissue that
MHIST_aps.png,HP,2,test,a histopathology slide showing the brain and histoathosisal cells
MHIST_apx.png,HP,1,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_apy.png,HP,3,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_apz.png,SSA,5,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_aqa.png,HP,1,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the hetopathosis"
MHIST_aqc.png,HP,1,train,a histopathology slide showing the cells of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aqe.png,HP,0,train,"a histopathology slide showing the cells of a human cell, with a red and purple cell, and a purple cell, with a"
MHIST_aqg.png,HP,2,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_aqh.png,SSA,4,test,a histopathology slide showing the purple and white areas of the liver liver liver liver liver liver liver
MHIST_aqj.png,HP,3,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_aql.png,HP,3,train,"a histopathology slide showing the hepatitoidus of the liver, with a large number of histopathtopodrot"
MHIST_aqm.png,HP,3,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_aqn.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aqo.png,HP,2,train,a histopathology slide showing the pattern of the cell membrane
MHIST_aqq.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aqt.png,HP,0,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aqu.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_aqw.png,HP,3,train,a histopathology slide showing the pattern of the tissue tissue
MHIST_aqx.png,SSA,5,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_aqy.png,HP,1,test,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_aqz.png,HP,3,train,a histopathology slide showing the purple and purple areas of the brain
MHIST_ara.png,HP,3,train,a histopathology slide showing the brain and histopathosisal cells
MHIST_arb.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_arc.png,HP,1,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_ard.png,SSA,5,train,a histopathology slide showing the brain and histoathsis
MHIST_are.png,HP,1,train,a histopathology slide showing the hepatitoidus of the liver
MHIST_arg.png,HP,1,train,a histopathology slide showing the heart of a patient
MHIST_arh.png,HP,0,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_ari.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_arj.png,HP,0,train,a histopathology slide showing the cells in the brain
MHIST_ark.png,HP,2,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_arl.png,HP,2,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_arm.png,HP,1,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_aro.png,HP,0,train,"a histopathology slide showing the hepatius and histoathsis of the liver, with the hepatius and histo"
MHIST_arq.png,HP,1,test,a histopathology slide showing the cells in the left and right cells
MHIST_arr.png,HP,1,train,a histopathology slide showing the brain and histopathosis
MHIST_ars.png,SSA,4,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_art.png,HP,2,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aru.png,HP,1,train,a histopathology slide showing the cells of the liver
MHIST_arv.png,HP,3,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_arx.png,HP,0,train,a histopathology slide showing the structure of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_ary.png,HP,0,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
